,Run,AC1_NSE_Radial_Error_Mean,AC1_NSE_Radial_Error_Std,AC1_NSE_Mean_x,AC1_NSE_Mean_y,AC1_NSE_Mean_z,AC1_NSE_Std_x,AC1_NSE_Std_y,AC1_NSE_Std_z,AC2_NSE_Radial_Error_Mean,AC2_NSE_Radial_Error_Std,AC2_NSE_Mean_x,AC2_NSE_Mean_y,AC2_NSE_Mean_z,AC2_NSE_Std_x,AC2_NSE_Std_y,AC2_NSE_Std_z,AC1_Dist_to_Last_WPT,AC2_Dist_to_Last_WPT,AC1_EndState_Time,AC2_EndState_Time,Total_Flight_Time,NC1_Start_Time,NC1_End_Time,NC1_Detected,NC2_Start_Time,NC2_End_Time,NC2_Detected,WC1a_Start_Time,WC1a_End_Time,WC1a_Detected,WC2a_Start_Time,WC2a_End_Time,WC2a_Detected,WC1b_Start_Time,WC1b_End_Time,WC1b_Detected,WC2b_Start_Time,WC2b_End_Time,WC2b_Detected,WC1c_Start_Time,WC1c_End_Time,WC1c_Detected,WC2c_Start_Time,WC2c_End_Time,WC2c_Detected,WC1d_Start_Time,WC1d_End_Time,WC1d_Detected,WC2d_Start_Time,WC2d_End_Time,WC2d_Detected,WC1e_Start_Time,WC1e_End_Time,WC1e_Detected,WC2e_Start_Time,WC2e_End_Time,WC2e_Detected,WC1f_Start_Time,WC1f_End_Time,WC1f_Detected,WC2f_Start_Time,WC2f_End_Time,WC2f_Detected,WC1g_Start_Time,WC1g_End_Time,WC1g_Detected,WC2g_Start_Time,WC2g_End_Time,WC2g_Detected,WC1h_Start_Time,WC1h_End_Time,WC1h_Detected,WC2h_Start_Time,WC2h_End_Time,WC2h_Detected,WC1i_Start_Time,WC1i_End_Time,WC1i_Detected,WC2i_Start_Time,WC2i_End_Time,WC2i_Detected,WC1j_Start_Time,WC1j_End_Time,WC1j_Detected,WC2j_Start_Time,WC2j_End_Time,WC2j_Detected,WC3a_Start_Time,WC3a_End_Time,WC3a_Detected,WC3b_Start_Time,WC3b_End_Time,WC3b_Detected,WC3c_Start_Time,WC3c_End_Time,WC3c_Detected,WC3d_Start_Time,WC3d_End_Time,WC3d_Detected,WC3e_Start_Time,WC3e_End_Time,WC3e_Detected
0,10,6.224573040029486,2.7231862668535594,-0.8540801491299269,-1.320094337804697,2.095248715251573,3.965650239068393,5.287945131079397,2.1263360889784635,5.2549279329417935,2.1997860937097373,0.6250283435854623,0.8567703024294528,-2.166779190762867,4.205109241019906,3.693986118080702,2.768511624492746,4.887499366455082,8.137627848064449,150.37083333327874,151.04583333327813,301.41666666655686,,,0,,,0,,,0,1.2291666666666636,16.19166666666607,1,,,0,1.2291666666666636,16.195833333332736,1,,,0,1.2291666666666636,16.195833333332736,1,15.820833333332756,16.59999999999938,1,1.2291666666666636,16.199999999999402,1,15.449999999999443,16.93749999999936,1,1.2291666666666636,16.20416666666607,1,15.14999999999946,17.20833333333268,1,1.2291666666666636,16.208333333332735,1,14.874999999999476,17.458333333332664,1,1.2291666666666636,16.2124999999994,1,14.620833333332824,17.69583333333265,1,1.2291666666666636,16.59999999999938,1,14.374999999999504,17.920833333332638,1,1.224999999999997,16.783333333332703,1,14.141666666666184,18.14166666666596,1,1.224999999999997,16.93749999999936,1,1.6166666666666623,16.195833333332736,1,1.2291666666666636,16.199999999999402,1,1.0749999999999975,16.199999999999402,1,0.9833333333333311,16.20416666666607,1,0.912499999999998,16.20416666666607,1
0,11,8.738930907595522,5.477384069243615,6.846375622652862,0.18681308733934146,-5.242152826325663,6.150338352548969,4.6513872696304555,2.014331303469065,5.420749958793882,2.6810790383975944,0.24050378858528032,-1.6222033604893704,2.698880870096236,4.1272205169553935,4.104775564166718,2.487188127055265,4.904228704198238,5.061475946548459,151.34583333327785,151.66249999994423,303.0083333332221,,,0,,,0,,,0,1.3499999999999965,12.420833333332949,1,,,0,1.3458333333333299,13.420833333332892,1,11.85833333333298,13.558333333332884,1,1.3374999999999966,14.220833333332846,1,10.870833333333037,15.545833333332771,1,1.3249999999999966,14.774999999999482,1,8.81249999999982,16.99583333333269,1,1.30833333333333,15.270833333332787,1,7.395833333333234,17.524999999999327,1,1.2916666666666634,15.795833333332757,1,6.4166666666666226,18.133333333332626,1,1.2749999999999968,16.16666666666607,1,5.75416666666666,19.429166666665886,1,1.249999999999997,16.45833333333272,1,5.1166666666666965,20.72083333333248,1,1.2208333333333303,16.733333333332705,1,4.4000000000000705,21.445833333332438,1,1.1708333333333305,16.99583333333269,1,2.9833333333333765,14.774999999999482,1,1.3249999999999966,14.774999999999482,1,1.141666666666664,14.774999999999482,1,0.6208333333333323,14.774999999999482,1,0.5624999999999992,14.774999999999482,1
0,12,5.166036320492119,2.3056718633372553,0.06991022208775831,-0.6309386796241436,-2.7575146491233298,4.271838427478103,3.6540842052950717,3.692842658657327,7.504473044521445,3.1522418759188997,1.7930347207767097,-3.4677196318617365,0.5892379727322995,6.543754775101758,2.862286974796709,3.4819107165058565,7.0551430187646105,11.019307423314045,149.6458333332794,148.77916666661352,298.4249999998929,,,0,,,0,,,0,2.5916666666666903,22.454166666665714,1,,,0,2.5916666666666903,22.454166666665714,1,,,0,2.5916666666666903,22.45833333333238,1,,,0,2.5916666666666903,22.462499999999046,1,22.070833333332402,22.933333333332353,1,2.5916666666666903,22.466666666665713,1,21.662499999999092,23.408333333332326,1,2.5875000000000234,22.47083333333238,1,21.341666666665777,23.783333333332305,1,2.5875000000000234,22.474999999999046,1,21.037499999999127,24.16249999999895,1,2.5875000000000234,22.48333333333238,1,20.74166666666581,24.562499999998927,1,2.5875000000000234,22.487499999999045,1,20.445833333332494,24.970833333332237,1,2.5833333333333566,22.933333333332353,1,2.9875000000000433,22.454166666665714,1,2.5916666666666903,22.462499999999046,1,2.4125000000000147,22.466666666665713,1,2.308333333333343,22.47083333333238,1,2.208333333333338,22.47083333333238,1
0,13,6.727208784765354,3.2001677308793233,0.2813502596746213,-2.8671712177983584,0.6290347357019486,5.348099706912107,4.312090881942689,3.1680062669663505,6.51242023562341,3.7912029235748115,-1.5299857900908242,-0.7467274078037688,-2.177790254581091,5.995488557183604,4.235575203547154,3.941624135062283,8.30991774537222,6.184793548012417,149.9708333332791,150.37916666661206,300.34999999989117,,,0,,,0,,,0,2.241666666666673,18.037499999999298,1,,,0,1.6749999999999954,18.037499999999298,1,,,0,1.6749999999999954,18.041666666665964,1,,,0,1.6708333333333287,18.04583333333263,1,,,0,1.6708333333333287,18.049999999999297,1,,,0,1.6708333333333287,18.05833333333263,1,,,0,1.6708333333333287,18.07083333333263,1,,,0,1.6708333333333287,18.079166666665962,1,,,0,1.666666666666662,18.09166666666596,1,17.349999999999337,19.1541666666659,1,1.666666666666662,18.10416666666596,1,2.2541666666666735,17.991666666665967,1,1.6708333333333287,18.04583333333263,1,1.4374999999999962,18.08333333333263,1,1.2333333333333303,18.112499999999294,1,1.1124999999999974,18.133333333332626,1
0,14,7.742531672574028,4.101525547650471,-3.9894516345836815,-0.41009059932115816,2.2806914102081937,6.780370989895218,3.835558739785821,3.113874295928952,5.618400648776052,2.776377046307956,-1.6356102996882311,-1.354698399075494,2.169808432770346,3.535107888009585,4.718799154638289,2.3414526845480528,7.936737853664248,2.6743768487067046,149.68749999994603,150.57083333327856,300.2583333332246,,,0,,,0,,,0,1.7416666666666618,15.058333333332799,1,,,0,1.7416666666666618,15.058333333332799,1,,,0,1.7416666666666618,15.062499999999465,1,,,0,1.7416666666666618,15.066666666666132,1,,,0,1.7374999999999952,15.070833333332798,1,,,0,1.7374999999999952,15.079166666666131,1,,,0,1.7374999999999952,15.083333333332797,1,,,0,1.7333333333333285,15.095833333332797,1,,,0,1.7333333333333285,15.10416666666613,1,,,0,1.7333333333333285,15.116666666666129,1,2.166666666666669,14.991666666666136,1,1.7416666666666618,15.066666666666132,1,1.3874999999999964,15.116666666666129,1,1.1749999999999972,15.154166666666127,1,1.0416666666666643,15.179166666666125,1
0,15,8.873345813989825,3.6440675251169004,1.8781215474888664,1.4067556646090642,0.5949746847213238,6.296531129514024,6.845620580593998,3.9923132012223226,5.817632275105598,2.8318595113164635,-0.3935222652883849,1.1643102429467163,1.3530521502735504,4.723219888694477,4.247912909842334,3.5579248365873455,11.586981557382643,12.16109215047022,150.92083333327824,148.33749999994725,299.2583333332255,19.337499999999224,19.55416666666588,1,,,0,,,0,2.375000000000013,19.83333333333253,1,19.71666666666587,19.83333333333253,1,2.375000000000013,20.133333333332512,1,19.35416666666589,20.879166666665803,1,2.370833333333346,20.258333333332505,1,19.045833333332574,21.424999999999105,1,2.370833333333346,20.595833333332486,1,18.737499999999258,21.79166666666575,1,2.370833333333346,20.829166666665806,1,18.416666666665943,22.15416666666573,1,2.370833333333346,21.037499999999127,1,18.062499999999297,22.512499999999044,1,2.366666666666679,21.237499999999116,1,17.69583333333265,22.862499999999024,1,2.366666666666679,21.424999999999105,1,17.32499999999934,23.220833333332337,1,2.3625000000000123,21.60833333333243,1,16.966666666666026,23.57916666666565,1,2.3625000000000123,21.79166666666575,1,2.966666666666709,20.595833333332486,1,2.370833333333346,20.595833333332486,1,2.0166666666666617,20.595833333332486,1,1.5624999999999958,20.595833333332486,1,1.3374999999999966,20.595833333332486,1
0,16,7.633085256891624,4.9318899039502835,1.0213314457084344,3.0791752322178527,-2.6575109119221736,4.794896092151272,7.005097822788613,3.422160046539912,8.862374512735874,3.681937752822589,2.173492340694532,3.6515361575815883,2.1754604058207674,5.8565961208093125,6.304004320408842,3.1849684419312414,8.532296175582362,12.383857117448605,152.06249999994387,151.12916666661138,303.19166666655525,,,0,,,0,,,0,1.4499999999999962,17.92916666666597,1,,,0,1.4499999999999962,17.92916666666597,1,,,0,1.4458333333333295,18.929166666665914,1,,,0,1.4458333333333295,18.937499999999247,1,,,0,1.4416666666666629,18.949999999999246,1,,,0,1.4374999999999962,18.962499999999245,1,,,0,1.4333333333333296,18.97916666666591,1,,,0,1.429166666666663,18.999999999999243,1,,,0,1.4208333333333296,19.02916666666591,1,17.904166666665972,21.46666666666577,1,1.416666666666663,19.04999999999924,1,3.3458333333333945,18.849999999999252,1,1.4458333333333295,18.937499999999247,1,1.141666666666664,19.008333333332576,1,0.9874999999999977,19.06249999999924,1,0.8833333333333314,19.099999999999238,1
0,17,7.474219369739513,3.2096355728739794,2.3446212136178257,-1.358076976420219,2.4636860737594724,3.524307079905543,6.8119797878592,3.5158602233728153,6.19686634137192,3.1793625771261844,-1.3848021805840838,0.9628581532208591,-2.277601467471094,4.813609347435884,4.742743246410894,2.8636852660086913,11.06464436788606,4.656403786574779,150.62916666661184,151.7791666666108,302.40833333322263,,,0,,,0,,,0,1.8499999999999948,12.079166666666302,1,,,0,1.8499999999999948,12.079166666666302,1,,,0,1.8499999999999948,12.079166666666302,1,,,0,1.845833333333328,12.079166666666302,1,11.854166666666314,12.345833333332953,1,1.845833333333328,12.083333333332968,1,11.499999999999668,12.6999999999996,1,1.845833333333328,12.087499999999634,1,11.249999999999682,12.949999999999585,1,1.845833333333328,12.0916666666663,1,11.029166666666361,13.170833333332906,1,1.8416666666666615,12.0916666666663,1,10.824999999999706,13.370833333332895,1,1.8416666666666615,12.095833333332967,1,10.629166666666384,13.558333333332884,1,1.8374999999999948,12.345833333332953,1,2.1583333333333354,12.074999999999635,1,1.845833333333328,12.079166666666302,1,1.6333333333333289,12.083333333332968,1,1.4458333333333295,12.087499999999634,1,1.2999999999999967,12.087499999999634,1
0,18,7.371126941294472,3.1905666252888616,2.884243914392586,-0.9931502812579547,-0.7850957323406919,4.991209400618693,5.504140442905117,2.897724545323121,8.31668994191578,4.119934484933723,0.8747899482069198,6.181967661181,0.7675513996755547,4.043479057309514,5.550587339532752,3.275014124980177,2.620545834673897,9.565867177424193,149.32916666661302,151.30416666661122,300.63333333322424,,,0,,,0,,,0,2.370833333333346,19.58749999999921,1,,,0,2.370833333333346,19.58749999999921,1,,,0,2.370833333333346,19.591666666665876,1,,,0,2.370833333333346,19.591666666665876,1,19.28333333333256,19.97083333333252,1,2.370833333333346,19.595833333332543,1,18.904166666665915,20.366666666665832,1,2.370833333333346,19.59999999999921,1,18.62916666666593,20.654166666665816,1,2.370833333333346,19.604166666665876,1,18.379166666665945,20.912499999999135,1,2.370833333333346,19.61249999999921,1,18.14166666666596,21.158333333332454,1,2.366666666666679,19.616666666665875,1,17.90833333333264,21.391666666665774,1,2.366666666666679,19.97083333333252,1,2.8250000000000353,19.58749999999921,1,2.370833333333346,19.591666666665876,1,2.0166666666666617,19.59999999999921,1,1.704166666666662,19.59999999999921,1,1.4916666666666627,19.604166666665876,1
0,19,7.0784492845745355,3.754747442982291,2.9179833691898267,-4.070106380543793,0.9641608201078067,3.8819895228079204,4.904278230407627,4.50979790393925,6.296485038026646,3.1549356908665414,-1.3727685479394731,-3.0039873601758433,0.3744656085098229,5.467078879271302,2.9667629865536163,4.138924215489852,9.68331796344776,3.9343426974972946,149.8041666666126,150.5874999999452,300.3916666665578,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
